"Title ID","Region","Name","PKG direct link","zRIF","Content ID","Last Modification Date","Original Name","File Size","SHA256","Required FW","App Version"
"PCSE01335","US","Asdivine Hearts II (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP2500/PCSE01335_00/UP2500-PCSE01335_00-US0AHEARTS20VITA_bg_1_1c31b2866ca11fd351c32f57b38a1c9d4a0dc1b5.pkg","KO5ifR1dQ+eHBhiZQlS7GhgaG5uC7A8NNnD0cHUMCgk2MgjzDHHE57+C/RfqYtXWNN7VPZjm39WdOBrjgxsAAPYzFQsA","UP2500-PCSE01335_00-US0AHEARTS20VITA","2019-01-15 23:39:23","","548853568","340a5d3377a27416202ed762496cbba6ff9350163e1d711dd3c5d899755b12be","3.69","1"
"PCSE01419","US","Asdivine Menace (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP2500/PCSE01419_00/UP2500-PCSE01419_00-US0AMENACE00VITA_bg_1_138696d2943db466bc6ae0eb3ce688dd82986075.pkg","KO5ifR1dQ+eHBhiZQlS7GhiaGFqC7A8NNnD0dfVzdAZaFOYZ4ojPfwmHTlY4f7H2Uk7f4Oisf8p5NMYHNwAACsIT5AAA","UP2500-PCSE01419_00-US0AMENACE00VITA","2019-09-04 22:36:43","Asdivine Menace","292430880","","3.69","1"
"PCSE00007","US","Asphalt: Injection","http://zeus.dl.playstation.net/cdn/UP0001/PCSE00007_00/TRVKxSuNkucKZiGgHBAgYyPvYYOPhSGdQQlEtcVJfLngdEhiJTdsNKNTWhrNxQCCSMgkbnXEyMmXkusolujYKFXwgAMkYNKexqrmZ.pkg","KO5ifR1dQ+eHBiCbamAOtj84wMPRJ8TTz8vVOcTT3w+f/yZLa+iongvoeLVeJDKmQnPtII8O5pGeHgGL0ROX","UP0001-PCSE00007_00-ASPHALTINJECTION","2017-09-26 00:00:00","","801166720","a86b2c8eafe6b7955ef6bd16323e1018d2ed0a1dcfa5164e34a34c1562a718b7","1.06","1"
"PCSE00700","US","Assassin's Creed Chronicles","http://zeus.dl.playstation.net/cdn/UP0001/PCSE00700_00/UP0001-PCSE00700_00-ACCVITA000000001_bg_1_f3a69d936b0a9716f1eb0815595fa95d06101f25.pkg","KO5ifR1dQ+eHBiCZCnQT2H5n5zDPEEe4nfj8Fyqz6T27udUXh2ZOi6SSwkejMT64AQD80RK+","UP0001-PCSE00700_00-ACCVITA000000001","2017-09-26 00:00:00","AC Chronicles","3049131200","e6a33b53764837c920078f95e663e39e63c9796a14b65e78c213360fc0e14812","3.55","1"
"PCSE00053","US","Assassin's Creed III: Liberation","http://zeus.dl.playstation.net/cdn/UP0001/PCSE00053_00/QeXFmnmeDtGgGDMCxQEjLdpSArQkhFNVySoriQDvdzDlqdXCGZBijtDskpwAlarE.pkg","KO5ifR1dQ+eHBiCbamoMtt/Z2MfTyTXIMcTT38/U3BSf/5bLZPfXf5O+0/yp99KCgr9/RmN8cAMAlqwWrwAA","UP0001-PCSE00053_00-AC3LIBERATION575","2017-09-26 00:00:00","","2800824048","787f643a8facc74e379cb4fc2329f42b8309086a33569fea1894c8d1b32d029f","1.8","1"
"PCSE01333","US","Atari Flashback Classics (3.61+!) [3.68]","http://zeus.dl.playstation.net/cdn/UP0182/PCSE01333_00/UP0182-PCSE01333_00-FLASHBACKCLASSIC_bg_1_e1899a47e906dbce3660923031ab1e58fb238b7b.pkg","KO5ifR1dQ+eHBhgYWhhBTDU0NjYG2e/m4xjs4eTo7O0MZAR7OuPz3/nz6z5ITdDr2vin5UWhgsGk0Rgf3AAAkS4V/wAA","UP0182-PCSE01333_00-FLASHBACKCLASSIC","2018-12-19 22:25:35","","309272464","d7238d1fa59f2224503b1d657fc37cbaacfd7f944b0dbfdaec38839bbce7b98d","3.68","1"
"PCSE00584","US","Atelier Ayesha Plus ~The Alchemist of Dusk~","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00584_00/puhUiShbPVobDTasRxlUIrhljXeNREVknxLrDkwVPmhltIAKdYojkhNObTdkIdDtBpesfYsXYNzgAbnueDylmvAldqMANqPNqPfLV.pkg","KO5ifR1dQ+eHBpgYGlhATTW1MAHbHxBggAzw+W/1lOgPn4K/nW0+8z3kYJyoymiMD24AAEQfFVIA","UP4108-PCSE00584_00-APP0000000000000","2017-09-26 00:00:00","","3086942496","ef35229d5c31d932cbbd8a835e8e1fdfa1800897e07e9ed94f4c463d4fdf839c","3.35","1"
"PCSE00826","US","Atelier Escha & Logy Plus ~Alchemists of the Dusk Sky~","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00826_00/UP4108-PCSE00826_00-ESLOGIPLUSMASTER_bg_2_497777d874bdfe6959db99feb6ac27c837001fac.pkg","KO5ifR1dQ+eHBpgYGlhATbUwMgPZ7xrs4+/uGeATGuzrGBziGoTPf4fL1oR4GOYumr+r7NXM+qri0Rgf3AAAR28VzgAA","UP4108-PCSE00826_00-ESLOGIPLUSMASTER","2017-09-26 00:00:00","","2726154352","d244b92a9fd05a8525094dba483bf0c2404fdbe5384dd5a88a408d5cd3c4046f","3.55","1"
"PCSE01044","US","Atelier Firis ~The Alchemist and the Mysterious Journey~ (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP4108/PCSE01044_00/UP4108-PCSE01044_00-FIRISMASTER00000_bg_1_c3674f3dc64f5926f3a3d9a22b89931ac2fe7d3c.pkg","KO5ifR1dQ+eHBpgYGlhATDU0MDEB2e/mGeQZ7OsYHOIaBLYUn/9WqmYFsyclZr2W9KtrN1xyaDTGBzcAABr+E1sA","UP4108-PCSE01044_00-FIRISMASTER00000","2018-03-10 10:38:34","","2847566160","2696ba2c012ed37021610346c8c92ad363fd7fcac4cf7b7a1db8d61de06a56f0","3.63","1"
"PCSE00296","US","Atelier Meruru Plus: The Apprentice of Arland","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00296_00/RzyQIuJeUtQOjFYMPtvXtilOrTWAaonufOJYzWRsnJVRdVAhPjheJawNiJxMscwU.pkg","KO5ifR1dQ+eHBpgYGlhATTWyNAPbHxBggAzw+U++q/Bac9p9u7OPlKyDL2Z9Go3xwQ0Ai4AUUABl","UP4108-PCSE00296_00-APP0000000000000","2017-09-26 00:00:00","","3238391856","dcfe0aadeec2f6416f65ccaa7042ae553f18a9d18c7940f899a263c2c1c5e358","2.12","1"
"PCSE00466","US","Atelier Rorona Plus: The Alchemist of Arland","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00466_00/XsSJSDjnTfUizohunXnSnREWggQHivHNldUsCgKjsQNHTCPjKSXBBHrMfUVkDSwC.pkg","KO5ifR1dQ+eHBpgYGlhATTUxMwPbb2gY5oOw0wCf/66v//G17OP1LXMk9fnN3xoeGY3xwQ0ALIsVQl8A","UP4108-PCSE00466_00-A11VL00000000000","2017-09-26 00:00:00","Atelier Rorona Plus ~The Alchemist of Arland~","3158383936","5e87e65e5d5022e909378717d1993d7ba9fdbe0579cca6eaf84a979a932c3a44","3.15","1"
"PCSE00998","US","Atelier Shallie Plus: Alchemists of the Dusk Sea (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00998_00/UP4108-PCSE00998_00-SHALLIEPLSMASTER_bg_1_080cb359d0a646985d99d4a2255e5b09b546e8ee.pkg","KO5ifR1dQ+eHBpgYGlhATbW0tADZH+zh6OPj6RrgE+zrGBziGoTPf1+troikvpy//Cl/j+dhWcY1ozE+uAEAaKsVRAAA","UP4108-PCSE00998_00-SHALLIEPLSMASTER","2018-03-10 10:38:34","Atelier Shallie Plus ~Alchemists of the Dusk Sea~","3252582272","be79f55e10df1b7552d50ba56025517f426bedf838ee23c7aaff97261e96171c","3.63","1"
"PCSE00892","US","Atelier Sophie ~The Alchemist of the Mysterious Book~","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00892_00/UP4108-PCSE00892_00-SOPHIE00MASTER00_bg_1_b16acffb4abc7ac09cb7c05178c52ce267f88bd2.pkg","KO5ifR1dQ+eHBpgYGlhATbWwNALZH+wf4OEJ5Po6Boe4BgHNwAPSIi1/aB74sah57skjKXGdnaMxPrgBACedFccA","UP4108-PCSE00892_00-SOPHIE00MASTER00","2017-09-26 00:00:00","","2140285984","9396dee608a2bead56627342f2f492ce7229ee193b9e700e362b5a0e328502db","3.57","1"
"PCSE00231","US","Atelier Totori Plus: The Adventurer of Arland","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00231_00/GVgSNpttWbjVLctyuWIsCcraJiNtEaBgkofhuFhTfvKUZzLekeJRzweHzzrtxuOI.pkg","KO5ifR1dQ+eHBpgYGlhATTUyNgTbHxBggAzw+S/+2USeH1tDE18sOmzay5NqMhrjgxsAAJ5LE7xl","UP4108-PCSE00231_00-APP0000000000000","2017-09-26 00:00:00","","3063430576","6c87baa5f6dbcf06ad18f5486512d1ef27a1cf437e2b36447a176557560a0f73","2.05","1"
"PCSE00274","US","Atomic Ninjas","http://ares.dl.playstation.net/cdn/UP4151/PCSE00274_00/CbixbHomzQmoUpuPOBUrccXdvNzZhTRWkrcbjgeMnYYNJWMKWpwAZkNhSMuIFRur.pkg","KO5ifR1dg/J5YfzQABNDU5ipRuYmIPvdHX1dDZAAPv89rmITX62mc+Xus5nFkVdaxAZ5dDCP9PQIAKDkE8AA","UP4151-PCSE00274_00-GAME000000000000","2017-09-26 00:00:00","","103869008","db21142c74daea2afc0e26ec3356a5218d866d72f925696f1e63730c82019d48","2.61","1"
"PCSE01397","US","Attack of the Toy Tanks (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP0891/PCSE01397_00/UP0891-PCSE01397_00-RGATTACKTOYTANKS_bg_1_122d2de8cb7fc428ce71337e14189f8e26162d0c.pkg","KO5ifR1dQ+eHBhhYWEJNNTS2NAfZH+TuGBLi6Owd4h8Z4ujnHYzPfxqzpppePvWQU/Azz6yMLGbd0Rgf3AAAb88UEgAA","UP0891-PCSE01397_00-RGATTACKTOYTANKS","2019-06-26 03:04:49","Attack of the Toy Tanks","123092704","","3.69","1"
"PCSE00812","US","Attack on Titan: Wings of Freedom","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00812_00/UP4108-PCSE00812_00-AT1NAHDDGAME0000_bg_1_28d54fcc727b0febd17d9cdd09e86411265d0396.pkg","KO5ifR1dQ+eHBpgYGlhATbUwNALbH2Lo5+jh4uLu6AuyygCf/3TLL19+bCAyeX+uQYa9QeDX0Rgf3AAAE9ET8wAA","UP4108-PCSE00812_00-AT1NAHDDGAME0000","2017-09-26 00:00:00","","3136289824","c2dfbda8c6bee17d6b0b9f64a723b53724524efaa266fea1b8aeb9ec205d27f3","3.6","1"
"PCSE00780","US","Attractio","http://zeus.dl.playstation.net/cdn/UP0700/PCSE00780_00/UP0700-PCSE00780_00-ATTGCTEAMPSV2015_bg_1_4a3b40040b3580f4f5397321304fd6bb9ebbeb96.pkg","KO5ifR1dQ+eHBoBcAjXV3AJif0iIu3OIq6NvQHCYkYGhKT7/FYTwSJ3QnVSsuvDiIon1y9xHY3xwAwCTeBOh","UP0700-PCSE00780_00-ATTGCTEAMPSV2015","2017-10-19 07:08:29","","2262315264","179b3513f8dcc71efd8358fab5fc944cd1afcbfc450d25793c16b19ce1cb9027","3.6","1"
"PCSE01367","US","Awesome Pea (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP1675/PCSE01367_00/UP1675-PCSE01367_00-SYPSVAWESOMEPEA0_bg_1_df430d194a81d87293442393c0732c22c47592e9.pkg","KO5ifR1dQ+eHBhiamZtCTDU0NjMH2R8cGRAc5hjuGuzv6xrg6miAz38eZ59MaanUUlsg/ydG2pC/bzTGBzcAAHv3FBkA","UP1675-PCSE01367_00-SYPSVAWESOMEPEA0","2019-03-06 01:52:13","","131284560","08c7689ba043db138fd2a0854d3a0fc54d9a19a4a353cbf73ed63f4651eb89b3","3.69","1"
"PCSE01474","US","Awesome Pea 2","http://zeus.dl.playstation.net/cdn/UP1675/PCSE01474_00/UP1675-PCSE01474_00-SYPSVAWESOMEPEA2_bg_1_bf9aeffd1e92d7a6ac4c219b9ae0281900f728b0.pkg","KO5ifR1dQ+eHBhiamZtCTDU0MTcB2R8cGRAc5hjuGuzv6xrg6miEz3+mP5Zct+sJFzeIW+R1RXmT6WiMD24AABXsFHgA","UP1675-PCSE01474_00-SYPSVAWESOMEPEA2","2020-07-22 21:09:50","Awesome Pea 2","368507776","","3.69","1"
"PCSE00651","US","Axiom Verge","http://zeus.dl.playstation.net/cdn/UP2149/PCSE00651_00/UP2149-PCSE00651_00-AXIOMVERGE000000_bg_1_21f6ee6c73957e46464d20092e5d2a5580fe8dd7.pkg","KO5ifR1dQ+eHBhgZmlhCTTUzNQTbH+Hp7xvmGuTuCrEUn//eCk6YuV1MJ8Jt35+jDjP+GI3G+OAGAIygFNUA","UP2149-PCSE00651_00-AXIOMVERGE000000","2017-09-26 00:00:00","","155402016","25adf19023ea210c8146934d64d76fc4762be7858b623719682af3f64ba2457c","3.57","1"
"PCSE00861","US","Azkend 2: The World Beneath","http://zeus.dl.playstation.net/cdn/UP4403/PCSE00861_00/UP4403-PCSE00861_00-AZKEND2000000000_bg_1_cbed2ed484fa3888e328919f1c7104b29f173a67.pkg","KO5ifR1dg/J5YfzQABMTA2OoqRZmhmD7o7xd/VyM4Jbi89/ZBomJvCv4tjZ8XLhAP8rKaJBHB/NIT48A1m0TOwAA","UP4403-PCSE00861_00-AZKEND2000000000","2017-10-19 04:19:44","","61443472","b6b81dfa3fe558f9a5322d1771a33d3b3a67c392de8dfe7d1186cf0e53003032","3.57","1"
"PCSE01343","US","Back in 1995 (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP0891/PCSE01343_00/UP0891-PCSE01343_00-RATAGABACKIN1995_bg_1_33cc4801ed7ed05d55b6b4fb93f4b27a6b5df5f2.pkg","KO5ifR1dQ+eHBhhYWEJNNTQ2MQbZH+QY4uju6OTo7O3pZ2hpaYrPf1uPxU7nX7+Mz+gx/6+Ox5bnR2N8cAMACSQVHgAA","UP0891-PCSE01343_00-RATAGABACKIN1995","2019-05-14 05:12:25","Back in 1995","83698336","","3.69","1"
"PCSE00706","US","Back to Bed","http://zeus.dl.playstation.net/cdn/UP2135/PCSE00706_00/UP2135-PCSE00706_00-BACKTOBEDLOOTPSV_bg_1_0428e4f372f4a38927a4354f29eb007eed27f26f.pkg","KO5ifR1dQ+eHBhgZGptCTTU3MAPZ7+To7B3i7+Tq4uPvHxIQHIbPfw8eFNtemxrm+cZFrFjg2snVozE+uAEAI2MVugAA","UP2135-PCSE00706_00-BACKTOBEDLOOTPSV","2017-09-26 00:00:00","","231672304","7a3e1b17d0a5c0f8c890a0108c86ec0c917881329d6af2f3c3c2ef7f8641d817","3.52","1"
"PCSE00386","US","Backgammon Blitz","http://ares.dl.playstation.net/cdn/UP4437/PCSE00386_00/jMaVaTcBdpYhAhoGJZGYPJPfUJdPIQuDnzeBFIrZXgDAquShmdpJbQLdojJIePAW.pkg","KO5ifR1dQ+eHBpiYGJtDTTW2MAPZH+rk6Ozt7ujr6+8HthOf/youPDCtd1dcvbllT/iqB2tvDvLoYB7p6REASdUV5AAA","UP4437-PCSE00386_00-UBACKGAMMON00001","2018-04-08 23:00:28","","154831392","aad03f02f2ddd49cedb6b146cc9ec16a0aa7d66afe3ad7243fd2d3e8ef12b919","3","1"
"PCSE01042","US","Bad Apple Wars (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP1024/PCSE01042_00/UP1024-PCSE01042_00-BADAPPLEWARSVITA_bg_1_2e59998878619252d9c29343406593f29ce392cc.pkg","KO5ifR1dQ+eHBhgaGJlATDU0MDEC2e/k6OIYEODjGu4YFBzmGeKIz39BWx9Lq2n0X9fwS06deFBo6WiMD24AAGTsFBcA","UP1024-PCSE01042_00-BADAPPLEWARSVITA","2018-06-23 03:51:33","","1684346880","de1968edf5ec40202f4f277a26ac0b510864bc3dad5ca56d76c32cb652543553","3.65","1"
"PCSE00573","US","BADLAND: Game of the Year Edition","http://zeus.dl.playstation.net/cdn/UP4530/PCSE00573_00/UP4530-PCSE00573_00-GAMEOFTHEYEAREDI_bg_1_d07294de17796f003328e63ff2990d7f9ca6703e.pkg","KO5ifR1dQ+eHBpiYGhtATTU1NwbZ7+7o6+rvFuLhGunqGOTq4onPfyk6/cq8DomFMqofN2t3yh6lLLRYNoymGNoCAGLhE50A","UP4530-PCSE00573_00-GAMEOFTHEYEAREDI","2017-09-26 00:00:00","","131990736","5f8b5c17725db23b3fed7205e9a1f0254fd37922706c671eb90449385cc499d3","3.5","1"
"PCSE01441","US","Balthazar's Dream","http://zeus.dl.playstation.net/cdn/UP3686/PCSE01441_00/UP3686-PCSE01441_00-BALTHAZARSVITANA_bg_1_6d5d4b9ab5b0945e852af6b4d4ac0bb7a9788183.pkg","KO5ifR1dQ+eHBhibWZhBTDU0MTEE2e/k6BPi4RjlGBQc5hni6OeIz3+/nLhrL7kv/35UysL8xckVP0djfHADAAw7FkoA","UP3686-PCSE01441_00-BALTHAZARSVITANA","2020-02-24 21:05:10","Balthazar's Dream","1176401360","","3.69","1"
"PCSE00930","US","Bard's Gold","http://zeus.dl.playstation.net/cdn/UP1626/PCSE00930_00/UP1626-PCSE00930_00-BARDSGOLDGAME000_bg_1_ce54622bd07f2b8027bed1c3dcf72a2cdeb1b95c.pkg","KO5ifR1dQ+eHBhiaGZlBTbU0Btvv5BjkEuzu7+Pi7ugLsguf/9Zt4a9n37lEuUbj51sOVvs3ozE+uAEAFmcT7wAA","UP1626-PCSE00930_00-BARDSGOLDGAME000","2017-09-26 00:00:00","","95804640","a324a503ad9c92ebe4e750d6d7e0f5dccaa51751a0d0b6056b1bdef1a4cd0cac","3.6","1"
"PCSE00834","US","Baseball Riot","http://zeus.dl.playstation.net/cdn/UP4403/PCSE00834_00/UP4403-PCSE00834_00-BASEBALLRIOT0000_bg_1_08fdcfe7474ea92da5b2f8d4e75ef1ab5e21ab81.pkg","KO5ifR1dg/J5YfzQABMTA2OoqRbGJiD7nRyDXZ0cfXyCPP3BjsDnvw/Tny/JsdrnvePvP8XsH5q9gzw6mEd6egQANiEWaQAA","UP4403-PCSE00834_00-BASEBALLRIOT0000","2018-03-20 14:25:17","","25889776","08d690bb11116006b8b51f2500afc2866331c687bb8b9b5ec70cb0699d742703","3.55","1"
"PCSE00790","US","Bastion","http://zeus.dl.playstation.net/cdn/UP2125/PCSE00790_00/UP2125-PCSE00790_00-BASTIONGAME00000_bg_1_02acf3321f8d81b1b9e6f971ed5e4d5b36545a80.pkg","KO5ifR1dQ+eHBhgZGplCTTW3BNvv5Bgc4unv5+7o6wq2FJ//dpkun8HscUPwJucjn73S76xGY3xwAwA1BBQF","UP2125-PCSE00790_00-BASTIONGAME00000","2017-09-26 00:00:00","","1003527872","9d65ac5ae208d508948264f54789c4f1f58f65017bb441c11363d177960fb3b0","3.55","1"
"PCSE00269","US","Batman: Arkham Origins Blackgate","http://zeus.dl.playstation.net/cdn/UP1018/PCSE00269_00/GCORuidZXMRjalwKeSJsjTVHvsWCkvFndwQoVaknkpOMtdhsVEEtFscoiQwPSxYB.pkg","KO5ifR1dQ+eHBhgaGFpATTUyswTZD7LIzdAgyCfYwMjSyMAMn//2HZ40t/a9bJnOd51UN+WMr6MxPrgBAGN3FC4A","UP1018-PCSE00269_00-0000F10RLS029206","2017-09-26 00:00:00","","1286461888","db350f517262deb27be4696d4a422e20b1bbf28979f847a389f5564df048823c","2.6","1"
"PCSE00444","US","Battalion Commander (3.61+!) [3.61]","http://zeus.dl.playstation.net/cdn/UP4235/PCSE00444_00/UP4235-PCSE00444_00-BATTALIONCOM000U_bg_1_50491bd708305ff721bdbb3ed0b0beaabc26ef59.pkg","KO5ifR1dQ+eHBpgYGZtCTTUxMQHZ7+QYEuLo4+nv5+zvCzQiFJ//mO26jX7PcGtY8v46zxn3Z1NGY3xwAwAwLRU1","UP4235-PCSE00444_00-BATTALIONCOM000U","2018-10-26 19:27:24","","55744144","5bd4b2805a6337b792ed733f0bfc5f2b81bdfa948684d94bca442ab48a09012e","3.61","1"
"PCSE01478","US","Battle Rockets","http://zeus.dl.playstation.net/cdn/UP8008/PCSE01478_00/UP8008-PCSE01478_00-BATTLEROCKETSUSA_bg_1_9359bfd33432a8fb614ea6b9f449553c6eeebd09.pkg","KO5ifR1dQ+eHBlgAnQEx1dDE3AJkv5NjSIiPa5C/s7drSHBosCM+/8m8/G1yw7nD2HByfHOrpj7HaIwPbgAAD58T2AAA","UP8008-PCSE01478_00-BATTLEROCKETSUSA","2020-04-12 06:02:30","Battle Rockets","12430272","","3.69","1"
"PCSE00024","US","Ben 10: Galactic Racing","http://zeus.dl.playstation.net/cdn/UP0367/PCSE00024_00/TUeVevDVQsauTFAEynkbpsTPBqeLpslOvbIyGlVyawRvLjihCUpIKhDmIcKLiBockmozBmWrOQTgGrToorryNYkdbIMCyJkSxzGis.pkg","KO5ifR1dQ+eHBhgYm5nDTDUyAdnv5OpnaOAeBLcUn/9EE2VumTcxCnndn1xx+p3MytEYH9wAACavEt4A","UP0367-PCSE00024_00-BEN10GR000000000","2018-08-13 01:26:15","","1014141744","31f757ea746f91480a2f180c77a23dd50239fe73e36875f037ee1a3191069a97","1.05","1"
"PCSA00089","US","Bentley's Hackpack","http://ares.dl.playstation.net/cdn/UP9000/PCSA00089_00/TYFjCIUlWADgfgFvikgwxYbsKjpxxCoDilSOBpJAHInCzPaMzvIPgJDQFxprQSZCVuCOmjCfMoeaPvCyuoCAQyytAwWdswNGYUlSV.pkg","KO5ifR1dQ+eHBlgi6bKwBNkfEuTp6IOw0wCf/+b2fgwpbKvXPfHabeqk9Q9eDvLoYB7p6REA1k4VrgAA","UP9000-PCSA00089_00-TRIAL00000000000","2017-09-26 00:00:00","","783889616","2090501095678eae12c8b048b38d3479aaf755481aa58560a36f3525837cfdc2","2.01","1"
"PCSE01034","US","Berserk and the Band of the Hawk (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP4108/PCSE01034_00/UP4108-PCSE01034_00-SLAYERGAME000000_bg_1_18a75d287b6ba165e3f38cd6b20125eace42272b.pkg","KO5ifR1dQ+eHBpgYGlhATDU0MDYB2R/s4xjpGuTu6OsKsRSf/xb2JKyctFHwjHBPm/5WpYrA0Rgf3AAA0k4TyAAA","UP4108-PCSE01034_00-SLAYERGAME000000","2018-03-16 10:20:58","","2994901968","b7e29fd2b7188d518cbfac2fafe4a9ea68f82e31f5ced7c143928cadb1547206","3.63","1"
"PCSE00377","US","Best of Arcade Games (DEMO - needs DLC to unlock full)","http://zeus.dl.playstation.net/cdn/UP4008/PCSE00377_00/xPKMWvSMLdIQDXRVXEzatsGtREWnRypgtjhHqcdpAHtppIqQFvadbnIEMwAONSww.pkg","KO5ifR1dQ+eHBgAttoCaamxuDrLfyd/RxdPdM8TRx9fR08/AEJ//3A+c3THJzy6tyijsfNCmxLrRGB/cAAAxSRSW","UP4008-PCSE00377_00-BOADIGITALMAIN01","2017-10-21 19:20:29","","125504096","061c16dae2af9e9c07b6b633983365a65a956be30a1c9f1b1d296bfc6abc2c6e","3.15","1"
"PCSE00378","US","Best of Board Games (DEMO - needs DLC to unlock full)","http://zeus.dl.playstation.net/cdn/UP4008/PCSE00378_00/IUJVfcvlaQSlkncEjPsSkvizPMkPCBYAdXfWahlQHbhGTEMmdpRBXIDDingIrXfq.pkg","KO5ifR1dQ+eHBgAttoCaamxuAbLfyd/JxdPdM8TRx9fR08/AEJ//JE6nMPyyuBEmquh8s7nSuWQ0xgc3AABh2xOA","UP4008-PCSE00378_00-BOBDIGITALMAIN01","2017-10-21 19:20:46","","86623232","a51572e38e3293496a7a63185f24c47e604635dea86a4a90ff63355a21b0b734","3.15","1"
"PCSE01495","US","Big Dipper","http://zeus.dl.playstation.net/cdn/UP5155/PCSE01495_00/UP5155-PCSE01495_00-BDTHS00000000002_bg_1_88b8d7c64425c13ebb87a6e97455b39983b0826b.pkg","KO5ifR1dQ+eHBpgamppCTDU0sTQF2e/kEuIRjLDTCJ//dF7zNBrqbJyQt1cxVJ/zjPlojA9uAAAG6RIn","UP5155-PCSE01495_00-BDTHS00000000002","2020-08-04 17:54:49","Big Dipper","468390848","","3.69","1"
"PCSE00091","US","Big Sky Infinity","http://ares.dl.playstation.net/cdn/UP2070/PCSE00091_00/iYFluWthQaKAJjKXXSYQDbEJYzRPCQjohbsEooYwCkBGnyZnEttCHsyvVotUmHck.pkg","KO5ifR1dg/J5YfzQACOgU2CmWhqC7A918nQP9o709HOD2InPf5fO19hxsxUc/jllU++PT5MaBnl0MI/09AgAfjoWAwAA","UP2070-PCSE00091_00-UBIGSKYINF000001","2017-09-26 00:00:00","","328764832","f3097765f04644241ac04becafc3a1fb6f0dc50590eb9790054f0344e2ce89b1","1.8","1"
"PCSA00148","US","BigFest","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00148_00/UP9000-PCSA00148_00-BIGFEST000000001_bg_1_affe1fbf00efabfa9a4ffb75c3cd747bad1899b9.pkg","KO5ifR1dQ+eHBlgidBmaWIDsd/J0d3MNDoHbic9/fDtmLavskT6butR6tqP925jRGB/cAACywhPC","UP9000-PCSA00148_00-BIGFEST000000001","2017-10-19 07:07:28","","384781600","7c8f55bded467d0e6bfeaff1dff14daab2e053e812a53227c65c3d4fc52650ad","3.52","1"
"PCSE01096","US","Bit Dungeon Plus (3.61+!) [3.67]","http://zeus.dl.playstation.net/cdn/UP3686/PCSE01096_00/UP3686-PCSE01096_00-BITDGNPLSVITAUSA_bg_1_09a24af936651424a8be132e846b719b13db81b0.pkg","KO5ifR1dQ+eHBhibWZhBTDU0sDQD2e/kGeLi7hfgExzmGeIYGuyIz3/ZjT+2c/Z/WDy3fSL/9Mm/lEZjfHADAMkQFhoA","UP3686-PCSE01096_00-BITDGNPLSVITAUSA","2018-04-16 20:04:12","","235160080","d4955ad01e9c30a8372fcf88a338ad320527b03cb08d325a3f3576e861c9e128","3.67","1"
"PCSE00302","US","BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien","http://zeus.dl.playstation.net/cdn/UP4457/PCSE00302_00/sWUMYzgcxcziKszLaiEvwOknQiBpaVmEzOejvrNUjyslLXUdgAPHNZffTxONikVA.pkg","KO5ifR1dQ+eHBpiYmJpDTTU2MALZHxTq5+caZAS3FJ//mlf+M5/9eknmo+RcZw2l7OrRGB/cAACm/xRN","UP4457-PCSE00302_00-RUNNER2000000000","2017-09-26 00:00:00","","524964800","767e7dbe9263f6ef1dad8a5a3a50894bcb6dd278cf0a8d3a984cda26bb316fd8","2.61","1"
"PCSE00328","US","Blast 'Em Bunnies","http://zeus.dl.playstation.net/cdn/UP4352/PCSE00328_00/UP4352-PCSE00328_00-NNBLASTBUNNIESUS_bg_1_ff58d9d03e9d72169fc6d1c0570c8ede0119563c.pkg","KO5ifR1dQ+eHBpgYmxpBTTU2sgDZ7+fn5OMYHOIU6ufn6RocGozPf4ku78L1+RyaPvZ9jg91P889GuODGwAADvYUeAAA","UP4352-PCSE00328_00-NNBLASTBUNNIESUS","2018-10-26 19:39:32","","268469840","39563b0e5aaec074449e2737f5c6c360e37244d4576a1a2c5c0db27f1c4bf68c","3.55","1"
